date,5. volume,4. close,2. high,1. open,3. low
2018-05-04,1844600.0,1051.0,1051.88,1019.61,1018.05
2018-05-07,1719971.0,1059.46,1065.0,1053.89,1050.27
2018-05-08,1301524.0,1058.59,1065.23,1064.62,1051.64
2018-05-09,2357979.0,1088.95,1094.0,1064.1,1062.11
2018-05-10,1820676.0,1105.47,1109.41,1095.0,1093.88
2018-05-11,1525218.0,1103.38,1109.01,1100.41,1097.22
2018-05-14,1966893.0,1106.6,1118.15,1105.57,1104.8
2018-05-15,1786926.0,1084.87,1099.12,1096.9,1078.78
2018-05-16,1281406.0,1084.09,1094.38,1085.09,1081.63
2018-05-17,1286907.0,1081.26,1091.0,1081.46,1076.42
2018-05-18,1774149.0,1069.64,1073.73,1066.0,1064.68
2018-05-21,1258999.0,1084.01,1093.3,1079.0,1078.0
2018-05-22,1111299.0,1075.31,1091.8,1089.8,1072.26
2018-05-23,1186998.0,1085.96,1088.0,1070.0,1066.96
2018-05-24,1030194.0,1085.45,1087.12,1086.9,1072.3
2018-05-25,1111161.0,1084.08,1089.57,1086.55,1082.6
2018-05-29,1803805.0,1068.07,1081.34,1076.0,1063.08
2018-05-30,1434282.0,1077.47,1078.99,1073.48,1066.55
2018-05-31,3968362.0,1100.0,1110.0,1082.0,1078.0
2018-06-01,3160100.0,1135.0,1138.16,1112.87,1112.01
2018-06-04,2237701.0,1153.04,1157.86,1138.5,1137.0
2018-06-05,1648222.0,1151.02,1161.1,1154.66,1147.46
2018-06-06,1746719.0,1146.95,1154.71,1152.77,1136.32
2018-06-07,1805388.0,1134.42,1145.87,1144.58,1126.12
2018-06-08,1364226.0,1132.71,1138.78,1131.21,1123.23
2018-06-11,1239770.0,1140.9,1147.74,1132.94,1131.4
2018-06-12,1304612.0,1148.19,1148.75,1141.02,1141.02
2018-06-13,1715074.0,1144.23,1155.64,1152.28,1143.38
2018-06-14,1771120.0,1160.11,1165.99,1152.21,1150.6
2018-06-15,2221891.0,1159.27,1163.91,1159.92,1153.69
2018-06-18,1651913.0,1183.58,1184.13,1152.69,1151.0
2018-06-19,2364127.0,1178.69,1182.81,1170.11,1161.61
2018-06-20,2584260.0,1184.07,1201.49,1183.3,1182.03
2018-06-21,2248277.0,1169.44,1190.33,1185.51,1163.48
2018-06-22,1711003.0,1169.29,1175.0,1171.49,1159.65
2018-06-25,2884131.0,1139.28,1155.99,1155.0,1119.9
2018-06-26,1734414.0,1132.62,1146.87,1144.14,1129.0
2018-06-27,1726866.0,1116.94,1146.21,1136.0,1116.7
2018-06-28,1486675.0,1126.78,1134.0,1112.39,1106.07
2018-06-29,1578116.0,1129.19,1141.36,1132.31,1127.02
2018-07-02,1161040.0,1142.11,1142.99,1115.35,1106.6
2018-07-03,822394.0,1116.28,1149.91,1149.42,1114.43
2018-07-05,1429710.0,1141.29,1144.14,1124.6,1123.12
2018-07-06,1090967.0,1155.08,1156.2,1141.77,1137.24
2018-07-09,1079201.0,1167.28,1167.93,1160.0,1157.23
2018-07-10,1066704.0,1167.14,1173.5,1169.99,1162.56
2018-07-11,1662633.0,1171.46,1180.44,1155.62,1155.37
2018-07-12,2207431.0,1201.26,1201.99,1174.86,1173.1
2018-07-13,1631857.0,1204.42,1210.44,1202.8,1195.29
2018-07-16,1339237.0,1196.51,1208.71,1203.81,1193.4
2018-07-17,2008133.0,1213.08,1218.76,1182.74,1182.0
2018-07-18,1947397.0,1212.91,1221.59,1208.53,1204.56
2018-07-19,1916892.0,1199.1,1216.48,1206.65,1197.73
2018-07-20,1898376.0,1197.88,1210.77,1199.24,1196.59
2018-07-23,3272304.0,1211.0,1215.1,1195.66,1192.01
2018-07-24,5380032.0,1258.15,1275.0,1271.0,1244.14
2018-07-25,2575437.0,1275.94,1278.24,1252.62,1249.05
2018-07-26,2734302.0,1285.5,1287.4,1267.18,1263.0
2018-07-27,2418090.0,1252.89,1291.44,1289.12,1244.49
2018-07-30,2194837.0,1230.04,1252.89,1245.05,1224.17
2018-07-31,1969111.0,1227.22,1241.21,1231.71,1216.19
2018-08-01,1849740.0,1232.99,1245.9,1239.11,1224.94
2018-08-02,1735180.0,1241.13,1244.41,1218.5,1218.06
2018-08-03,1063244.0,1238.16,1246.52,1245.18,1229.42
2018-08-06,1105916.0,1237.67,1242.46,1241.61,1230.53
2018-08-07,2125256.0,1255.84,1266.08,1252.01,1251.8
2018-08-08,1718664.0,1261.33,1271.72,1256.72,1252.12
2018-08-09,1366318.0,1264.46,1271.96,1262.73,1260.1
2018-08-10,1334387.0,1252.51,1261.2,1259.18,1247.16
2018-08-13,1380882.0,1248.64,1265.97,1251.2,1247.03
2018-08-14,1403991.0,1258.14,1260.59,1252.5,1239.54
2018-08-15,1852558.0,1232.22,1251.98,1244.28,1226.24
2018-08-16,1608799.0,1224.06,1243.7,1241.99,1219.63
2018-08-17,1654629.0,1215.85,1226.95,1222.04,1204.0
2018-08-20,1111173.0,1221.95,1225.91,1220.66,1208.7
2018-08-21,1154093.0,1217.41,1232.76,1223.02,1215.03
2018-08-22,1114832.0,1221.75,1226.53,1214.22,1213.22
2018-08-23,1233347.0,1221.16,1235.17,1219.88,1219.35
2018-08-24,1222653.0,1236.75,1237.4,1226.0,1221.42
2018-08-27,1428992.0,1256.27,1257.87,1244.14,1240.68
2018-08-28,1366516.0,1245.86,1256.56,1255.9,1242.97
2018-08-29,1846615.0,1264.65,1267.17,1255.0,1252.8
2018-08-30,1505219.0,1254.44,1269.49,1263.4,1247.21
2018-08-31,2115424.0,1231.8,1252.55,1252.21,1225.75
2018-09-04,2072869.0,1211.31,1227.87,1222.52,1206.56
2018-09-05,2699394.0,1199.1,1214.87,1209.22,1175.34
2018-09-06,2342722.0,1183.99,1198.99,1198.57,1163.61
2018-09-07,1633190.0,1177.59,1188.55,1172.0,1169.27
2018-09-10,1383938.0,1175.06,1186.66,1184.2,1170.61
2018-09-11,1462688.0,1189.99,1190.94,1171.1,1165.95
2018-09-12,1785833.0,1171.6,1190.69,1182.0,1166.16
2018-09-13,2003418.0,1182.14,1187.86,1179.7,1169.22
2018-09-14,1208767.0,1177.98,1188.0,1188.0,1173.52
2018-09-17,1704790.0,1159.83,1181.82,1177.77,1158.45
2018-09-18,1615701.0,1167.11,1181.33,1162.66,1161.42
2018-09-19,1298084.0,1174.27,1176.27,1168.96,1158.62
2018-09-20,1462455.0,1191.57,1194.0,1180.67,1176.25
2018-09-21,4561119.0,1172.12,1196.58,1194.92,1172.06
2018-09-24,1557479.0,1179.56,1185.19,1159.41,1151.5
2018-09-25,1657432.0,1193.89,1196.86,1184.25,1174.09
