date,ActivFit
2016-06-23 00:00:00,still
2016-06-23 01:48:15,still
2016-06-23 05:06:01,walking
2016-06-23 05:07:17,still
2016-06-23 05:09:46,in_vehicle
2016-06-23 05:50:04,still
2016-06-23 06:09:42,in_vehicle
2016-06-23 07:00:50,still
